trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.005, 'e': 0.6137457494888116}",30,0,-79.71153317818562,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
183,False,"{'a': 0.005, 'e': 0.6097905754324501}",20,0,-75.19389210222701,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
184,False,"{'a': 0.005, 'e': 0.6058201566434628}",25,0,-169.79572104593018,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
185,False,"{'a': 0.005, 'e': 0.6018345923821126}",25,0,-165.20720029232524,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
186,False,"{'a': 0.005, 'e': 0.5978339822872982}",25,0,-49.15515801320194,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
187,False,"{'a': 0.005, 'e': 0.5938184263740639}",30,7,-56.4076284235456,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 0}",1
188,False,"{'a': 0.005, 'e': 0.5897880250310982}",20,12,4.3957970096407015,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.005, 'e': 0.5857428790182249}",25,6,3.1120124635755713,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.005, 'e': 0.5816830894638835}",20,0,-74.86922845531369,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
191,False,"{'a': 0.005, 'e': 0.5776087578626015}",30,7,-43.21435802513627,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
192,False,"{'a': 0.005, 'e': 0.5735199860724567}",30,0,-3.0367456992350723,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
193,False,"{'a': 0.005, 'e': 0.5694168763125309}",20,9,-41.808041791338326,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.005, 'e': 0.5652995311603544}",20,0,-141.04661481070102,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 4}",0
195,False,"{'a': 0.005, 'e': 0.5611680535493414}",25,2,-28.404110318919393,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 0}",1
196,False,"{'a': 0.005, 'e': 0.5570225467662173}",30,0,-33.8860749372887,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
197,False,"{'a': 0.005, 'e': 0.5528631144484356}",25,2,-21.586782672859336,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 0}",1
198,False,"{'a': 0.005, 'e': 0.5486898605815875}",20,0,-56.87423982402474,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
199,False,"{'a': 0.005, 'e': 0.5445028894968026}",25,0,-14.080313680691392,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
200,False,"{'a': 0.005, 'e': 0.5403023058681398}",25,0,-71.515744098833,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
201,False,"{'a': 0.005, 'e': 0.5360882147099707}",25,0,-17.146870653183107,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
202,False,"{'a': 0.005, 'e': 0.5318607213743555}",35,2,-73.75389557478,"{0: 24, 1: 4, 2: 3, 3: 1, 4: 1}",1
203,False,"{'a': 0.005, 'e': 0.5276199315484067}",25,4,-72.30803993969752,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 1}",1
204,False,"{'a': 0.005, 'e': 0.5233659512516495}",25,8,-56.197560328631546,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
205,False,"{'a': 0.005, 'e': 0.5190988868333698}",25,7,-55.23920234557681,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
206,False,"{'a': 0.005, 'e': 0.5148188449699553}",20,0,-45.638604962156,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
207,False,"{'a': 0.005, 'e': 0.5105259326622303}",25,15,-25.98974771200704,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
208,False,"{'a': 0.005, 'e': 0.5062202572327784}",20,0,-104.0151995563073,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
209,False,"{'a': 0.005, 'e': 0.5019019263232615}",25,11,-42.38520068072591,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
210,False,"{'a': 0.005, 'e': 0.49757104789172696}",35,16,-56.38061045051337,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
211,False,"{'a': 0.005, 'e': 0.4932277302099105}",25,0,-0.37118091383608665,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
212,False,"{'a': 0.005, 'e': 0.4888720818605275}",25,0,-140.71773787128612,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
213,False,"{'a': 0.005, 'e': 0.48450421173456026}",25,0,-51.328071212500156,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
214,False,"{'a': 0.005, 'e': 0.4801242290285341}",30,8,-38.6001895644329,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 0}",1
215,False,"{'a': 0.005, 'e': 0.4757322432417888}",20,14,10.182875566657914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.005, 'e': 0.47132836417373997}",20,0,-37.383971357534755,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
217,False,"{'a': 0.005, 'e': 0.4669127019211353}",20,8,-14.937373618615052,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
218,False,"{'a': 0.005, 'e': 0.4624853668753008}",30,13,-83.41679401090296,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 2}",1
219,False,"{'a': 0.005, 'e': 0.45804646971938234}",30,0,-97.44165177814925,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",1
220,False,"{'a': 0.005, 'e': 0.4535961214255773}",20,15,8.578401115943079,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.005, 'e': 0.4491344332523616}",20,1,-30.85131905459854,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
222,False,"{'a': 0.005, 'e': 0.4446615167417068}",30,0,-48.844414404894714,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
223,False,"{'a': 0.005, 'e': 0.440177483716293}",25,15,-20.88988667969145,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
224,False,"{'a': 0.005, 'e': 0.4356824462767121}",20,5,-1.6706702807197549,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.005, 'e': 0.4311765167986662}",20,10,-6.475050254580791,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.005, 'e': 0.42665980793015723}",35,24,-43.654294981710684,"{0: 7, 1: 1, 2: 1, 3: 2, 4: 0}",1
227,False,"{'a': 0.005, 'e': 0.422132432588672}",20,13,10.68960908313012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.005, 'e': 0.41759450395835795}",25,5,-52.8309823320191,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
229,False,"{'a': 0.005, 'e': 0.4130461354871949}",30,6,-34.21326577051052,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
230,False,"{'a': 0.005, 'e': 0.40848744088415717}",20,12,-5.5161069333921615,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.40391853411637296}",20,11,-2.5419344863748488,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.005, 'e': 0.3993395294062732}",20,14,9.605967914664161,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.005, 'e': 0.39475054122873704}",25,15,-27.190223278857545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.005, 'e': 0.3901516843082303}",30,13,-57.266179872835735,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
235,False,"{'a': 0.005, 'e': 0.385543073615936}",20,12,-35.2201339810087,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
236,False,"{'a': 0.005, 'e': 0.38092482436688185}",25,11,-11.649541674501652,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
237,False,"{'a': 0.005, 'e': 0.3762970520170581}",25,17,12.117382481441233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.005, 'e': 0.371659872260533}",20,6,9.02406691951744,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.005, 'e': 0.3670134010265584}",25,8,-4.464971084817718,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.005, 'e': 0.3623577544766736}",25,14,-19.385496801919977,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
241,False,"{'a': 0.005, 'e': 0.3576930490017995}",20,6,-39.12205552318176,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
242,False,"{'a': 0.005, 'e': 0.3530194012193304}",25,17,-25.403867237192607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
243,False,"{'a': 0.005, 'e': 0.348336927970217}",20,0,13.642391314997786,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
244,False,"{'a': 0.005, 'e': 0.34364574631604705}",35,24,8.955745752502043,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.005, 'e': 0.3389459735361172}",30,23,-30.069616313632213,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
246,False,"{'a': 0.005, 'e': 0.3342377271245026}",30,13,-0.012976363051135253,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.005, 'e': 0.32952112478711787}",25,2,-35.65917252766541,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 0}",1
248,False,"{'a': 0.005, 'e': 0.32479628443877623}",20,12,2.125451749355961,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.005, 'e': 0.32006332420023986}",25,7,-66.44998303626437,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
250,False,"{'a': 0.005, 'e': 0.3153223623952687}",20,6,-20.571303714639427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.005, 'e': 0.3105735175476604}",25,15,18.283459257312852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.30581690837828934}",30,13,-90.50986831510967,"{0: 12, 1: 0, 2: 1, 3: 3, 4: 1}",1
253,False,"{'a': 0.005, 'e': 0.3010526538021365}",30,12,27.174730998422568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.005, 'e': 0.29628087292531874}",20,8,-39.787627067765875,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
255,False,"{'a': 0.005, 'e': 0.2915016850421088}",20,13,1.6589183031122923,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.005, 'e': 0.2867152096319555}",20,14,9.548530263330004,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.005, 'e': 0.2819215663564944}",20,14,-1.4476248076594374,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.005, 'e': 0.2771208750565576}",25,13,0.2973032071116313,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.005, 'e': 0.272313255749178}",25,0,-48.32121490911945,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
260,False,"{'a': 0.005, 'e': 0.26749882862458735}",25,0,-70.3078417128869,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
261,False,"{'a': 0.005, 'e': 0.26267771404321355}",30,8,2.337446027688843,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
262,False,"{'a': 0.005, 'e': 0.25785003253266964}",20,10,5.122732167618336,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.005, 'e': 0.25301590478474223}",20,5,21.12323553055129,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.005, 'e': 0.2481754516523729}",20,0,18.013607003906362,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.005, 'e': 0.24332879414663827}",35,12,-34.83433356745962,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
266,False,"{'a': 0.005, 'e': 0.23847605343372313}",20,0,-12.130216531950282,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
267,False,"{'a': 0.005, 'e': 0.233617350831893}",20,10,9.91788235901562,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.005, 'e': 0.22875280780845939}",20,15,2.7490382363046226,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.005, 'e': 0.22388254597674498}",35,23,22.595316749388154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.005, 'e': 0.2190066870930415}",30,19,6.106143440985103,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.005, 'e': 0.21412535305356747}",20,15,10.087887600959327,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.005, 'e': 0.20923866589141926}",25,15,17.085696498807167,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.005, 'e': 0.20434674777352183}",20,12,5.252169712258122,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.19944972099757285}",25,16,15.572059808501852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.005, 'e': 0.19454770798898718}",25,19,3.6968518292886974,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.005, 'e': 0.18964083129783424}",25,0,23.216631547177283,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.005, 'e': 0.1847292135957762}",25,0,11.606814369787397,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
278,False,"{'a': 0.005, 'e': 0.17981297767299936}",25,11,13.4300834733073,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.005, 'e': 0.17489224643514614}",30,16,17.03182507655867,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.005, 'e': 0.16996714290024081}",20,11,18.916870421454817,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.16503779019561562}",30,21,2.990649729261391,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.005, 'e': 0.16010431155483126}",25,6,-5.368787513474311,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
283,False,"{'a': 0.005, 'e': 0.15516683031459658}",20,8,5.317327159148186,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.005, 'e': 0.15022546991168584}",25,15,20.48396765545633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.005, 'e': 0.14528035387985133}",20,0,-14.853199217895948,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
286,False,"{'a': 0.005, 'e': 0.14033160584673673}",20,0,27.856407438636015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
287,False,"{'a': 0.005, 'e': 0.13537934953078465}",20,16,9.358980893930369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.005, 'e': 0.13042370873814554}",25,9,-15.932678886850994,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
289,False,"{'a': 0.005, 'e': 0.12546480735958065}",25,7,-60.730498486020174,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
290,False,"{'a': 0.005, 'e': 0.12050276936736662}",25,3,31.836339496986525,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.005, 'e': 0.11553771881219435}",30,13,34.29014508450103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.005, 'e': 0.11056977982006959}",25,13,16.418427630288967,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.005, 'e': 0.10559907658920793}",30,22,13.445905742925634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.005, 'e': 0.10062573338693173}",20,2,-14.485714539563164,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
295,False,"{'a': 0.005, 'e': 0.09564987454656154}",20,11,16.226179761427353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.09067162446430968}",25,0,25.400764799359237,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
297,False,"{'a': 0.005, 'e': 0.08569110759616845}",20,0,30.62321261246407,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.005, 'e': 0.08070844845480063}",20,0,17.53496564916012,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.005, 'e': 0.07572377160642477}",35,18,24.55800700828714,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.0707372016677029}",25,15,7.287534721428942,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.06574886330262336}",25,5,30.037973972340104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.0607588812193859}",30,0,45.638929336906756,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.005, 'e': 0.05576738016728224}",20,0,29.79123669448755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.005, 'e': 0.05077448493357918}",20,4,-13.857943033984881,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
305,False,"{'a': 0.005, 'e': 0.04578032034039706}",20,0,33.51780414491302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.005, 'e': 0.040785011241591035}",20,0,16.762533918455087,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
307,False,"{'a': 0.005, 'e': 0.03578868251962797}",20,8,26.02722172714473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.03079145908246612}",20,1,33.66550450750262,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.005, 'e': 0.025793465860430936}",20,7,19.20545825317222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.005, 'e': 0.020794827803092428}",20,11,15.191330278496578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.005, 'e': 0.01579566987614213}",20,12,3.0850031260207054,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.005, 'e': 0.010796117058267392}",20,14,8.434761538257037,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.005, 'e': 0.005796294338028719}",20,6,5.704081627567899,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
314,False,"{'a': 0.005, 'e': 0.0007963267107332633}",20,4,9.915929590240625,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,7,26.79161902056484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,11,13.715230331169975,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",30,18,23.61023034789964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,14,8.192151812936736,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,11,19.218600227156298,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,11,29.093718325618468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,10,17.410176840326702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,10,16.56176901154733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,16,5.998861655729117,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,18,15.814880869655653,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
